id,intent,text_raw
q_014613,pesticides_et_securite,هل تمزق القفاز أثناء العمل خطر كبير؟
q_014614,pesticides_et_securite,ماذا أفعل إذا تمزق القفاز في منتصف الرش؟
q_014615,pesticides_et_securite,هل أوقف وأغير فورًا؟
q_014616,pesticides_et_securite,إذا ما عندي قفاز إضافي هل أوقف العمل؟
q_014617,pesticides_et_securite,هل حمل قفازات احتياطية عادة ضرورية؟
q_014618,pesticides_et_securite,هل حمل قناع احتياطي مفيد إذا تبلل القناع؟
q_014619,pesticides_et_securite,إذا القناع تبلل بالعرق هل يقلل الحماية؟
q_014620,pesticides_et_securite,هل أستبدله فورًا؟
q_014621,pesticides_et_securite,كيف أعرف أن القناع صار غير صالح بسبب البلل؟
q_014622,pesticides_et_securite,إذا نظارتي تعتّم أثناء الرش كيف أتجنب؟
q_014623,pesticides_et_securite,هل التعتيّم قد يسبب أخطاء في الرش والجرعة؟
q_014624,pesticides_et_securite,هل استعمال مادة مانعة للضباب على النظارات آمن؟
q_014625,pesticides_et_securite,إذا النظارة تتسخ برذاذ المبيد كيف أنظفها أثناء العمل؟
q_014626,pesticides_et_securite,هل أمسحها بقماش ملوث يزيد التلوث؟
q_014627,pesticides_et_securite,هل أحمل مناديل مبللة مخصصة؟
q_014628,pesticides_et_securite,هل المناديل المبللة قد تتفاعل مع المبيد؟
q_014629,pesticides_et_securite,كيف أختار طريقة تنظيف سريعة وآمنة؟
q_014630,pesticides_et_securite,إذا وصل الرذاذ للجلد هل أغسله فورًا حتى لو أوقف الرش؟
q_014631,pesticides_et_securite,هل التأخير دقائق يزيد الامتصاص؟
q_014632,pesticides_et_securite,إذا ما عندي ماء قريب هل أوقف وأروح للماء؟
q_014633,pesticides_et_securite,هل العمل بدون ماء للطوارئ خطأ كبير؟
q_014634,pesticides_et_securite,كيف أضمن وجود ماء طوارئ دائم في الحقل؟
q_014635,pesticides_et_securite,هل جالون ماء 20 لتر يكفي ليوم رش؟
q_014636,pesticides_et_securite,أين أضع الجالون حتى لا يتلوث بالرذاذ؟
q_014637,pesticides_et_securite,هل أغطيه بغطاء محكم وأضعه في الظل؟
q_014638,pesticides_et_securite,إذا تلوث الجالون من الخارج هل يصبح خطر؟
q_014639,pesticides_et_securite,كيف أنظف الجالون من الخارج؟
q_014640,pesticides_et_securite,هل الصابون العادي يكفي لإزالة تلوث خارجي؟
q_014641,pesticides_et_securite,إذا تلوثت يدي بالمبيد هل غسلها بالصابون مرتين أفضل؟
q_014642,pesticides_et_securite,كم مدة الفرك اللازمة لغسل اليد بشكل جيد؟
q_014643,pesticides_et_securite,هل تحت الأظافر يحتفظ بمبيد وكيف أنظفه؟
q_014644,pesticides_et_securite,هل فرشاة أظافر مخصصة للرش فكرة جيدة؟
q_014645,pesticides_et_securite,أين أخزن فرشاة الأظافر حتى لا يستخدمها أحد؟
q_014646,pesticides_et_securite,إذا رجعت البيت بعد الرش هل أستحم قبل الجلوس مع العائلة؟
q_014647,pesticides_et_securite,هل الأفضل خلع الملابس عند باب البيت؟
q_014648,pesticides_et_securite,أين أضع الملابس الملوثة حتى لا تلمس الأطفال؟
q_014649,pesticides_et_securite,هل كيس بلاستيك محكم للملابس حل مناسب؟
q_014650,pesticides_et_securite,هل ترك الملابس داخل الكيس يوم كامل يسبب أبخرة؟
q_014651,pesticides_et_securite,هل الأفضل تهويتها خارج البيت ثم غسلها؟
q_014652,pesticides_et_securite,كيف أغسل الملابس الملوثة دون تلويث الغسالة؟
q_014653,pesticides_et_securite,هل أشغل دورة غسيل فارغة بعد غسل ملابس الرش؟
q_014654,pesticides_et_securite,هل أضيف صابون أكثر أم هذا غير ضروري؟
q_014655,pesticides_et_securite,هل استعمال ماء ساخن في الغسيل أفضل أم يزيد انتشار؟
q_014656,pesticides_et_securite,هل تجفيف الملابس في الشمس يقلل البقايا؟
q_014657,pesticides_et_securite,هل الشمس قد تطلق أبخرة أثناء التجفيف؟
q_014658,pesticides_et_securite,أين أفضل مكان لنشر ملابس الرش بعيدًا عن الناس؟
q_014659,pesticides_et_securite,هل نشرها قرب حديقة المنزل يلوث؟
q_014660,pesticides_et_securite,إذا لدي أطفال صغار كيف أمنعهم من لمس معدات الوقاية؟
q_014661,pesticides_et_securite,هل أعمل صندوق مقفل لمعدات الوقاية؟
q_014662,pesticides_et_securite,إذا معدات الوقاية تخزن بجانب المبيدات هل تتلوث؟
q_014663,pesticides_et_securite,هل الأفضل فصل معدات الوقاية عن المبيدات؟
q_014664,pesticides_et_securite,كيف أعمل رف “نظيف” ورف “ملوث”؟
q_014665,pesticides_et_securite,هل أضع قفازات نظيفة في كيس محكم منفصل؟
q_014666,pesticides_et_securite,كيف أتأكد أن القفازات جافة قبل التخزين؟
q_014667,pesticides_et_securite,هل تخزين القفازات وهي مبللة يسبب تعفن أو تدهور؟
q_014668,pesticides_et_securite,إذا قفاز صار لزج أو رائحته قوية هل أتخلص منه؟
q_014669,pesticides_et_securite,كيف أتخلص من قفاز ملوث بشكل صحيح؟
q_014670,pesticides_et_securite,هل أرميه في سلة عادية أم كيس محكم؟
q_014671,pesticides_et_securite,إذا صار عندي تسرب من المرشة على الكتف كيف أتجنب؟
q_014672,pesticides_et_securite,هل شد الأحزمة بطريقة معينة يقلل التسرب؟
q_014673,pesticides_et_securite,كيف أكتشف التسرب قبل ما يبدأ الرش؟
q_014674,pesticides_et_securite,هل عمل فحص ضغط بالهواء أو بالماء قبل الخلط خطوة ضرورية؟
q_014675,pesticides_et_securite,إذا المرشة فقدت ضغط فجأة أثناء الرش هل هناك خطر ارتداد؟
q_014676,pesticides_et_securite,هل تغيير الحلقات المطاطية يمنع تسربات خطيرة؟
q_014677,pesticides_et_securite,هل استعمال شريط تفلون على الوصلات يساعد أم غير مناسب؟
q_014678,pesticides_et_securite,إذا زادت التسريبات مع الوقت هل هذا يعني المرشة يجب استبدالها؟
q_014679,pesticides_et_securite,كيف أعرف عمر المرشة الافتراضي للسلامة؟
q_014680,pesticides_et_securite,هل شراء مرشة رخيصة يزيد احتمال التسرب؟
q_014681,pesticides_et_securite,هل مرشة بجودة أعلى تقلل التعرض فعلًا؟
q_014682,pesticides_et_securite,كيف أقرر الاستثمار في مرشة أفضل؟
q_014683,pesticides_et_securite,إذا عندي رشاش ظهرية قديمة هل إصلاحها آمن؟
q_014684,pesticides_et_securite,هل قطع الغيار الأصلية مهمة؟
q_014685,pesticides_et_securite,هل استخدام خرطوم غير مناسب قد يتفاعل مع المذيب؟
q_014686,pesticides_et_securite,كيف أعرف أن المذيب يذيب البلاستيك؟
q_014687,pesticides_et_securite,هل هناك علامة مثل انتفاخ الخرطوم؟
q_014688,pesticides_et_securite,إذا الخرطوم انتفخ هل أتوقف فورًا؟
q_014689,pesticides_et_securite,هل انتفاخ يعني تسرب قريب؟
q_014690,pesticides_et_securite,كيف أعمل خطة صيانة موسمية للمرشة؟
q_014691,pesticides_et_securite,هل أبدّل الفوهات كل موسم حتى لو تبدو جيدة؟
q_014692,pesticides_et_securite,هل تآكل الفوهة قد يرفع الجرعة دون ملاحظة؟
q_014693,pesticides_et_securite,كيف أقيس تآكل الفوهة بالمقارنة مع فوهة جديدة؟
q_014694,pesticides_et_securite,هل قياس التدفق في دقيقة يكشف التآكل؟
q_014695,pesticides_et_securite,إذا تدفق فوهة أعلى 10% هل أبدّلها؟
q_014696,pesticides_et_securite,هل اختلاف التدفق بين فوهتين يسبب جرعة غير متساوية وخطر بقايا؟
q_014697,pesticides_et_securite,كيف أتأكد أن الرش متجانس على النبات؟
q_014698,pesticides_et_securite,هل استعمال ورق حساس للماء على أوراق مختلفة يساعد؟
q_014699,pesticides_et_securite,كيف أضع الورق الحساس على النبات بدون أن يطيح؟
q_014700,pesticides_et_securite,هل أضع الورق في أعلى وأسفل النبات للمقارنة؟
q_014701,pesticides_et_securite,إذا التغطية ضعيفة في الأسفل كيف أعدل زاوية الرش؟
q_014702,pesticides_et_securite,هل أحتاج فوهات مزدوجة لتغطية أفضل؟
q_014703,pesticides_et_securite,هل زيادة التغطية تعني زيادة بقايا؟
q_014704,pesticides_et_securite,كيف أحقق تغطية جيدة بأقل كمية مبيد؟
q_014705,pesticides_et_securite,هل استخدام مادة ناشرة قد يزيد الالتصاق وبالتالي يزيد البقايا؟
q_014706,pesticides_et_securite,كيف أقرر استخدام ناشر أو عدمه حسب قرب الحصاد؟
q_014707,pesticides_et_securite,هل هناك فرق بين ناشر ولاصق ومبلّل؟
q_014708,pesticides_et_securite,كيف أعرف نوع المادة المساعدة المناسبة؟
q_014709,pesticides_et_securite,إذا أضفت مادة مساعدة هل أحتاج تقليل جرعة المبيد؟
q_014710,pesticides_et_securite,هل بعض الملصقات تمنع إضافة مواد مساعدة؟
q_014711,pesticides_et_securite,كيف أعرف ذلك من الملصق؟
q_014712,pesticides_et_securite,إذا خلطت مادة مساعدة خاطئة هل قد تزيد سمية الرذاذ؟
q_014713,pesticides_et_securite,هل بعض المواد المساعدة تزيد اختراق الجلد؟
q_014714,pesticides_et_securite,كيف أتجنب مواد تزيد الامتصاص عند سلامة منخفضة؟
q_014715,pesticides_et_securite,هل ارتداء مريلة وقت الخلط يقلل تعرض الصدر والبطن؟
q_014716,pesticides_et_securite,هل المريلة البلاستيكية أفضل من القماش؟
q_014717,pesticides_et_securite,كيف أنظف المريلة بعد الخلط؟
q_014718,pesticides_et_securite,إذا المريلة تشققت هل تصبح خطر؟
q_014719,pesticides_et_securite,كيف أعرف أن المريلة ما زالت صالحة؟
q_014720,pesticides_et_securite,هل أستخدم سكين لفتح العبوات أم مقص؟
q_014721,pesticides_et_securite,كيف أتجنب رشاشات صغيرة عند فتح الغطاء؟
q_014722,pesticides_et_securite,هل فتح الغطاء ببطء يقلل تطاير؟
q_014723,pesticides_et_securite,إذا كان الغطاء عالق هل أستخدم قوة كبيرة أم خطر؟
q_014724,pesticides_et_securite,كيف أفتح غطاء عالق دون كسر العبوة؟
q_014725,pesticides_et_securite,هل تسخين العبوة لتليين الغطاء خطر؟
q_014726,pesticides_et_securite,إذا العبوة باردة جدًا هل يلتصق الغطاء؟
q_014727,pesticides_et_securite,هل ترك العبوة في الظل لتصل لحرارة معتدلة قبل الفتح أفضل؟
q_014728,pesticides_et_securite,إذا التربة مائلة هل الرش يزيد جريان للماء عند المطر؟
q_014729,pesticides_et_securite,كيف أضع خطوط بسيطة تقلل الجريان بعد الرش؟
q_014730,pesticides_et_securite,هل عمل حواجز ترابية صغيرة يقلل انتقال المبيد؟
q_014731,pesticides_et_securite,إذا عندي مصرف ماء داخل الحقل كيف أحميه؟
q_014732,pesticides_et_securite,هل أترك شريط غير مرشوش بجانب المصرف؟
q_014733,pesticides_et_securite,كم عرض الشريط العازل المناسب؟
q_014734,pesticides_et_securite,هل عرض الشريط يختلف حسب الريح؟
q_014735,pesticides_et_securite,إذا بالقرب من المدرسة أو طريق عام هل يلزم شريط أكبر؟
q_014736,pesticides_et_securite,كيف أحدد منطقة عازلة بدون قياس متر؟
q_014737,pesticides_et_securite,هل خطواتي أو تقدير بالذراع يكفي؟
q_014738,pesticides_et_securite,إذا الريح غير مستقرة هل أؤجل الرش؟
q_014739,pesticides_et_securite,هل الريح المتقطعة أخطر من الريح الثابتة؟
q_014740,pesticides_et_securite,إذا الغبار يتطاير هل يعني أن الرش سينجرف؟
q_014741,pesticides_et_securite,هل اختبار بسيط برمي عشب في الهواء يساعد؟
q_014742,pesticides_et_securite,إذا العشب يطير بسرعة هل أوقف الرش؟
q_014743,pesticides_et_securite,هل هناك حد “عملي” للريح بدون جهاز؟
q_014744,pesticides_et_securite,إذا عندي جهاز رخيص لقياس الريح هل يساعد؟
q_014745,pesticides_et_securite,أين أمسك الجهاز حتى يعطي قراءة صحيحة؟
q_014746,pesticides_et_securite,هل القراءة داخل البيت البلاستيكي مختلفة عن الخارج؟
q_014747,pesticides_et_securite,إذا الحرارة مرتفعة هل الرذاذ يتبخر قبل وصوله؟
q_014748,pesticides_et_securite,هل هذا يزيد استنشاق الأبخرة؟
q_014749,pesticides_et_securite,هل القطرات الصغيرة أخطر في الحرارة العالية؟
q_014750,pesticides_et_securite,هل أغير الفوهة لقطرات أكبر في الحر؟
q_014751,pesticides_et_securite,هل القطرات الكبيرة تقلل الانجراف لكنها قد تقلل التغطية؟
q_014752,pesticides_et_securite,كيف أوازن بين التغطية والسلامة؟
q_014753,pesticides_et_securite,إذا أنا أرش قرب بيت جار كيف أضمن عدم الانجراف؟
q_014754,pesticides_et_securite,هل الرش في ساعات الفجر يقلل وصول الرذاذ للجيران؟
q_014755,pesticides_et_securite,هل وجود رطوبة الفجر يجعل الرذاذ يترسب أسرع؟
q_014756,pesticides_et_securite,إذا الجار اشتكى من رائحة المبيد كيف أتحقق من السبب؟
q_014757,pesticides_et_securite,هل الرائحة تعني أن الانجراف حدث بالفعل؟
q_014758,pesticides_et_securite,كيف أستجيب للشكوى بشكل مسؤول؟
q_014759,pesticides_et_securite,هل أوقف الرش فورًا وأغير الاتجاه؟
q_014760,pesticides_et_securite,هل أسجل الشكوى في الدفتر لتحسين لاحقًا؟
q_014761,pesticides_et_securite,إذا عندي نحل قريب هل أغير خطة الرش بالكامل؟
q_014762,pesticides_et_securite,هل أرش فقط بعد غروب الشمس لحماية النحل؟
q_014763,pesticides_et_securite,هل كل المبيدات تصبح أقل خطرًا للنحل مساءً؟
q_014764,pesticides_et_securite,كيف أعرف المبيدات عالية السمية للنحل لتجنبها؟
q_014765,pesticides_et_securite,إذا كان في أزهار في الحقل هل أقصها قبل الرش لتقليل جذب النحل؟
q_014766,pesticides_et_securite,هل هذا حل جيد أم يضر التربة؟
q_014767,pesticides_et_securite,إذا حول الحقل أعشاب مزهرة هل أرش عليها بالغلط؟
q_014768,pesticides_et_securite,كيف أتجنب رش الأعشاب المزهرة خارج الهدف؟
q_014769,pesticides_et_securite,هل وضع درع حول الفوهة يقلل إصابة النباتات غير المستهدفة؟
q_014770,pesticides_et_securite,إذا استخدمت مبيد أعشاب متطاير كيف أحمي بستان الفاكهة المجاور؟
q_014771,pesticides_et_securite,هل أترك مسافة أكبر عند مبيد الأعشاب مقارنة بالحشري؟
q_014772,pesticides_et_securite,إذا حصل انجراف مبيد أعشاب على محصولي كيف أعرف بسرعة؟
q_014773,pesticides_et_securite,هل تظهر أعراض بعد ساعات أم أيام؟
q_014774,pesticides_et_securite,ماذا أفعل فور الاشتباه بانجراف مبيد أعشاب؟
q_014775,pesticides_et_securite,هل الري الغزير قد يقلل الضرر أم يزيده؟
q_014776,pesticides_et_securite,هل غسل الأوراق بالماء مفيد أم قد يزيد الامتصاص؟
q_014777,pesticides_et_securite,إذا عندي خزان رش سبق واستعمل لمبيد أعشاب هل يضر لو استعملته للحشري؟
q_014778,pesticides_et_securite,كيف أنظف الخزان من مبيد أعشاب تنظيف “ثقيل”؟
q_014779,pesticides_et_securite,هل منظف أمونيا ينفع أم خطر؟
q_014780,pesticides_et_securite,هل يجب تجنب الخلطات الكيميائية في التنظيف؟
q_014781,pesticides_et_securite,كيف أتأكد أن ماء التنظيف لا يقتل نباتات حول المكان؟
q_014782,pesticides_et_securite,أين أرش ماء التنظيف حتى لا يضر؟
q_014783,pesticides_et_securite,هل تخصيص مرشة لمبيدات الأعشاب ومرشة للحشرات حل أفضل؟
q_014784,pesticides_et_securite,إذا ما أقدر، هل تخصيص فوهات منفصلة يكفي؟
q_014785,pesticides_et_securite,هل بقايا مبيد أعشاب في الفوهة قد تضر المحصول؟
q_014786,pesticides_et_securite,كيف أنظف الفوهات تنظيفًا خاصًا؟
q_014787,pesticides_et_securite,هل نقع الفوهات في ماء وصابون يكفي؟
q_014788,pesticides_et_securite,هل نفخ الفوهة بالفم خطير جدًا؟
q_014789,pesticides_et_securite,ما البديل الآمن لتفريغ الانسداد؟
q_014790,pesticides_et_securite,هل استعمال فرشاة ناعمة أفضل؟
q_014791,pesticides_et_securite,إذا احتجت أستخدم دبوس كيف أتجنب توسعة الفوهة؟
q_014792,pesticides_et_securite,هل توسعة الفوهة تغير الجرعة وتزيد البقايا؟
q_014793,pesticides_et_securite,إذا الفوهة تغيّر نمطها هل أستبدلها فورًا؟
q_014794,pesticides_et_securite,إذا كنت أعمل رش على عدة أيام كيف أحفظ المرشة بعد كل يوم؟
q_014795,pesticides_et_securite,هل أتركها فيها ماء أم أجففها؟
q_014796,pesticides_et_securite,هل ترك بقايا محلول داخلها خطر؟
q_014797,pesticides_et_securite,كيف أغسل الخزان آخر اليوم بدون تلويث المكان؟
q_014798,pesticides_et_securite,هل أعمل منطقة غسيل مخصصة بعيد عن البئر؟
q_014799,pesticides_et_securite,هل أضع حصيرة أو مشمع تحت المرشة أثناء الغسيل؟
q_014800,pesticides_et_securite,إذا غسلت الخزان ثلاث مرات هل يكفي لأمان؟
q_014801,pesticides_et_securite,كيف أعرف أن الغسيل كان فعّال؟
q_014802,pesticides_et_securite,هل لون ماء الغسيل يوضح وجود بقايا؟
q_014803,pesticides_et_securite,إذا ماء الغسيل ما زال رغوي هل يعني بقايا؟
q_014804,pesticides_et_securite,هل وجود رغوة دائمًا يعني خطر؟
q_014805,pesticides_et_securite,إذا أردت تقليل البقايا على المنتج هل أختار مبيد بجرعة أقل أم فترة أمان أطول؟
q_014806,pesticides_et_securite,هل الفترة الطويلة تجعلني أخطط الحصاد أفضل؟
q_014807,pesticides_et_securite,كيف أربط برنامج الرش ببرنامج الحصاد من أول الموسم؟
q_014808,pesticides_et_securite,إذا عندي محصول يُقطف يوميًا مثل الخيار كيف أعمل برنامج مبيدات آمن؟
q_014809,pesticides_et_securite,هل أخصص أيام بدون قطاف بعد الرش؟
q_014810,pesticides_et_securite,إذا اضطررت للقطاف، هل هذا خطأ كبير؟
q_014811,pesticides_et_securite,كيف أختار مبيدات مناسبة للمحاصيل التي تُقطف باستمرار؟
q_014812,pesticides_et_securite,هل الرش من تحت النبات بدل فوق يقلل بقايا على الثمرة؟
q_014813,pesticides_et_securite,هل تعديل اتجاه الرش يقلل البقايا؟
q_014814,pesticides_et_securite,إذا الثمار متدلية هل أرش بعيد عنها؟
q_014815,pesticides_et_securite,هل يمكن رش الأوراق فقط وتجنب الثمار؟
q_014816,pesticides_et_securite,كيف أضمن ذلك عمليًا؟
q_014817,pesticides_et_securite,إذا الرش وصل للثمار بالغلط ماذا أفعل؟
q_014818,pesticides_et_securite,هل أغسل الثمار قبل البيع يحل المشكلة؟
q_014819,pesticides_et_securite,هل الغسل قد يضللني ويجعلني أتجاهل فترة الأمان؟
q_014820,pesticides_et_securite,كيف أشرح للمشتري أني التزمت بالأمان بدون مبالغة؟
q_014821,pesticides_et_securite,هل وجود سجل رش مرتب يزيد ثقة المشتري؟
q_014822,pesticides_et_securite,إذا التاجر طلب ضمانات هل أعطيه تواريخ الرش؟
q_014823,pesticides_et_securite,هل مشاركة تواريخ الرش قد تعرضني للمساءلة إذا أخطأت؟
q_014824,pesticides_et_securite,كيف أكون شفاف وفي نفس الوقت دقيق؟
q_014825,pesticides_et_securite,إذا عندي شحنة للتصدير هل أحتاج خطة مبيدات مختلفة تمامًا؟
q_014826,pesticides_et_securite,كيف أعرف المواد المفعّلة المحظورة في سوق معين؟
q_014827,pesticides_et_securite,هل أستشير جهة تصدير قبل الرش؟
q_014828,pesticides_et_securite,إذا ليس لدي تصدير هل ما زال مهم احترام حدود البقايا؟
q_014829,pesticides_et_securite,هل السوق المحلي قد يفحص بقايا يومًا ما؟
q_014830,pesticides_et_securite,كيف أستعد لأي فحص مفاجئ؟
q_014831,pesticides_et_securite,هل الالتزام بالملصق يكفي قانونيًا؟
q_014832,pesticides_et_securite,إذا استخدمت جرعة أعلى من الملصق هل يعتبر مخالفة؟
q_014833,pesticides_et_securite,إذا خلطت مبيدات غير مسموح خلطها هل قد تكون مخالفة؟
q_014834,pesticides_et_securite,كيف أتجنب نصائح “جرّب كذا” بدون مرجع؟
q_014835,pesticides_et_securite,إذا جار نصحني بخلطة قوية كيف أرفض بطريقة محترمة؟
q_014836,pesticides_et_securite,هل اعتماد وصفات شعبية مع مبيد كيميائي خطر؟
q_014837,pesticides_et_securite,هل خلط مبيد مع ديزل أو كيروسين خطير جدًا؟
q_014838,pesticides_et_securite,لماذا بعض الناس يضيفون صابون غسيل وهل هذا آمن؟
q_014839,pesticides_et_securite,إذا أضفت صابون منزلي هل قد يحرق النبات أو يزيد الامتصاص؟
q_014840,pesticides_et_securite,كيف أختار مادة ناشرة زراعية بدل صابون منزلي؟
q_014841,pesticides_et_securite,هل استخدام مواد منزلية قد يسبب بقايا غير متوقعة؟
q_014842,pesticides_et_securite,إذا عندي مبيد على شكل مركز زيتي كيف تختلف احتياطات الخلط؟
q_014843,pesticides_et_securite,هل المركز الزيتي يزيد امتصاص الجلد؟
q_014844,pesticides_et_securite,هل يلزم قفاز نيتريل مع المركز الزيتي؟
q_014845,pesticides_et_securite,إذا المبيد بودرة كيف تختلف احتياطات الخلط عن الزيتي؟
q_014846,pesticides_et_securite,هل البودرة أخطر على التنفس؟
q_014847,pesticides_et_securite,كيف أختار قناع مناسب للبودرة؟
q_014848,pesticides_et_securite,هل قناع N95 يكفي للبودرة فقط؟
q_014849,pesticides_et_securite,هل N95 لا يحمي من الأبخرة؟
q_014850,pesticides_et_securite,كيف أميّز بين احتياج غبار واحتياج أبخرة؟
q_014851,pesticides_et_securite,إذا المبيد يسبب دوخة حتى بكمية قليلة هل هذا يعني أبخرة قوية؟
q_014852,pesticides_et_securite,هل يجب تبديل نوع المبيد في هذه الحالة؟
q_014853,pesticides_et_securite,إذا شعرت بتعب أثناء الخلط قبل الرش هل هذا مؤشر خطر؟
q_014854,pesticides_et_securite,هل أوقف فورًا وأخرج للهواء؟
q_014855,pesticides_et_securite,هل أشرب ماء وأرتاح أم أطلب مساعدة؟
q_014856,pesticides_et_securite,إذا كان العامل وحده هل هذا يزيد خطر الحوادث؟
q_014857,pesticides_et_securite,هل من الأفضل عدم الرش وحيدًا؟
q_014858,pesticides_et_securite,كيف أرتب مع شخص قريب يطمئن علي أثناء الرش؟
q_014859,pesticides_et_securite,هل الاتصال كل نصف ساعة فكرة جيدة؟
q_014860,pesticides_et_securite,إذا لا يوجد أحد، هل أؤجل الرش؟
q_014861,pesticides_et_securite,كيف أضع خطة طوارئ بسيطة قبل كل رشّة؟
q_014862,pesticides_et_securite,هل أكتب “اسم المبيد + مكانه + وقت الرش” وأرسله لأحد؟
q_014863,pesticides_et_securite,إذا حدث شيء من يعرف ماذا أستخدم؟
q_014864,pesticides_et_securite,هل وضع بطاقة في جيبي باسم المبيد يساعد الطبيب؟
q_014865,pesticides_et_securite,هل وضع البطاقة داخل كيس لمنع تلوثها؟
q_014866,pesticides_et_securite,كيف أرتب حقيبة إسعاف بحيث كل شيء سهل الوصول؟
q_014867,pesticides_et_securite,هل أضع ماء عين في مكان بارد داخل الحقيبة؟
q_014868,pesticides_et_securite,هل ماء العين له صلاحية وينتهي؟
q_014869,pesticides_et_securite,كيف أتأكد من صلاحية أدوات الإسعاف؟
q_014870,pesticides_et_securite,إذا انتهت صلاحية ماء العين هل أستبدله فورًا؟
q_014871,pesticides_et_securite,إذا صار تهيج خفيف هل أكتفي بالغسل أم لازم طبيب؟
q_014872,pesticides_et_securite,كيف أعرف أن التهيج يتطور إلى تسمم؟
q_014873,pesticides_et_securite,إذا ارتفعت ضربات القلب بعد الرش هل هذا طبيعي من الحر أم تسمم؟
q_014874,pesticides_et_securite,كيف أفرق بين إجهاد حراري وتسمم مبيد؟
q_014875,pesticides_et_securite,إذا كان عندي رجفة مع تعرق هل هذا أقرب لأي شيء؟
q_014876,pesticides_et_securite,إذا صداع مع غثيان بعد الرش هل أتعامل معه كطارئ؟
q_014877,pesticides_et_securite,هل أخذ مسكن يخفف الأعراض ويخفي الخطر؟
q_014878,pesticides_et_securite,هل من الأفضل عدم أخذ أدوية قبل تقييم طبي؟
q_014879,pesticides_et_securite,إذا ابتلع شخص مبيد بالغلط هل شرب ماء فقط كافي؟
q_014880,pesticides_et_securite,هل إعطاء فحم منشط يتم فقط بإرشاد طبي؟
q_014881,pesticides_et_securite,هل الاتصال بمركز السموم أفضل من الاجتهاد؟
q_014882,pesticides_et_securite,كيف أبحث عن رقم مركز السموم في بلدي وأحفظه؟
q_014883,pesticides_et_securite,هل أكتب رقم الطوارئ على باب مخزن المبيدات؟
q_014884,pesticides_et_securite,إذا حدث انسكاب كبير هل أبلغ جهة رسمية؟
q_014885,pesticides_et_securite,متى يصبح الانسكاب “كبير” ويحتاج بلاغ؟
q_014886,pesticides_et_securite,إذا انسكب قرب قناة ماء هل هذا طارئ بيئي؟
q_014887,pesticides_et_securite,ماذا أفعل أول دقيقة إذا انسكب قرب الماء؟
q_014888,pesticides_et_securite,هل أغلق مجرى الماء إن أمكن؟
q_014889,pesticides_et_securite,هل أضع حاجز ترابي لمنع وصوله؟
q_014890,pesticides_et_securite,هل استعمال الرمل حول الانسكاب يمنع الانتشار؟
q_014891,pesticides_et_securite,بعد جمع الرمل الملوث أين أضعه مؤقتًا؟
q_014892,pesticides_et_securite,هل كيس مزدوج محكم يمنع التسرب؟
q_014893,pesticides_et_securite,كيف أضع علامة على الكيس أنه نفايات خطرة؟
q_014894,pesticides_et_securite,هل أتركه في الشمس خطر؟
q_014895,pesticides_et_securite,أين أخزنه حتى تسليمه؟
q_014896,pesticides_et_securite,إذا لا توجد جهة تسليم كيف أتصرف بأقل ضرر؟
q_014897,pesticides_et_securite,هل دفن نفايات المبيد يلوث المياه الجوفية؟
q_014898,pesticides_et_securite,لماذا الدفن حل سيء؟
q_014899,pesticides_et_securite,هل الحرق في الهواء الطلق أخطر على التنفس والبيئة؟
q_014900,pesticides_et_securite,لماذا حرق العبوات يسبب غازات سامة؟
q_014901,pesticides_et_securite,إذا رأيت شخص يحرق عبوات مبيد كيف أنصحه؟
q_014902,pesticides_et_securite,كيف أقنع الناس أن التخلص الصحيح يحميهم؟
q_014903,pesticides_et_securite,هل التعاونية يمكن أن تنظم جمع عبوات؟
q_014904,pesticides_et_securite,كيف أقترح عليهم برنامج جمع عملي؟
q_014905,pesticides_et_securite,هل جمع العبوات الفارغة يقلل إعادة استخدامها في الماء؟
q_014906,pesticides_et_securite,كيف أمنع إعادة استخدام العبوات حتى بعد الغسل؟
q_014907,pesticides_et_securite,هل ثقب العبوة وتمزيقها حل جيد؟
q_014908,pesticides_et_securite,كيف أثقبها بدون رش بقايا؟
q_014909,pesticides_et_securite,هل الأفضل ارتداء واقي وجه أثناء الثقب؟
q_014910,pesticides_et_securite,إذا عندي مبيد منتهي الصلاحية هل أتخلص منه بنفس طريقة العبوة؟
q_014911,pesticides_et_securite,هل المبيد المنتهي يعتبر نفاية أخطر؟
q_014912,pesticides_et_securite,لماذا رش مبيد منتهي للتخلص منه خطأ؟
q_014913,pesticides_et_securite,هل المبيد المنتهي قد يتفكك إلى مواد أخطر؟
q_014914,pesticides_et_securite,كيف أحفظ المبيد المنتهي منفصلًا عن الباقي حتى لا يُستعمل؟
q_014915,pesticides_et_securite,هل أضع عليه ملصق “منتهي لا يُستخدم”؟
q_014916,pesticides_et_securite,كيف أمنع عامل يرش به بالغلط؟
q_014917,pesticides_et_securite,هل أعمل جرد كل شهر لمراجعة تواريخ الانتهاء؟
q_014918,pesticides_et_securite,كيف أعمل جرد سريع بدون وقت كثير؟
q_014919,pesticides_et_securite,هل أرتب المبيدات حسب “الأقرب انتهاء” للأمام؟
q_014920,pesticides_et_securite,هل هذه الطريقة تقلل تراكم مبيدات قديمة؟
q_014921,pesticides_et_securite,إذا اشتريت عبوة كبيرة وبقي نصفها كيف أتجنب أن تفسد؟
q_014922,pesticides_et_securite,هل إحكام الغلق وحده يكفي؟
