id,intent,text_raw,word_count,intent_display
q_017047,recolte_et_post_recolte,تخزين خراطيم الري بالتنقيط,4,recolte_et_post_recolte
q_017048,recolte_et_post_recolte,صيانة المضخات بعد الموسم,4,recolte_et_post_recolte
q_017049,recolte_et_post_recolte,تخزين فلاتر الري,3,recolte_et_post_recolte
q_017050,recolte_et_post_recolte,تنظيف النقاطات من الأملاح,4,recolte_et_post_recolte
q_017051,recolte_et_post_recolte,لف الخراطيم بطريقة صحيحة,4,recolte_et_post_recolte
q_017052,recolte_et_post_recolte,تخزين المرشات,2,recolte_et_post_recolte
q_017053,recolte_et_post_recolte,حماية المعدات من الصدأ,4,recolte_et_post_recolte
q_017054,recolte_et_post_recolte,دهان الآلات الزراعية,3,recolte_et_post_recolte
q_017055,recolte_et_post_recolte,تخزين إطارات الجرارات,3,recolte_et_post_recolte
q_017056,recolte_et_post_recolte,رفع المعدات عن الأرض,4,recolte_et_post_recolte
q_017057,recolte_et_post_recolte,تغطية المعدات بالشوادر,3,recolte_et_post_recolte
q_017058,recolte_et_post_recolte,بطاريات الجرارات في الشتاء,4,recolte_et_post_recolte
q_017059,recolte_et_post_recolte,تغيير فلاتر الزيت والوقود,4,recolte_et_post_recolte
q_017060,recolte_et_post_recolte,غسل الآلات من الطين,4,recolte_et_post_recolte
q_017061,recolte_et_post_recolte,إزالة بقايا المحصول من الحصادة,5,recolte_et_post_recolte
q_017062,recolte_et_post_recolte,تشحيم السيور والجنازير,3,recolte_et_post_recolte
q_017063,recolte_et_post_recolte,حد شفرات المحراث,3,recolte_et_post_recolte
q_017064,recolte_et_post_recolte,تخزين قطع الغيار,3,recolte_et_post_recolte
q_017065,recolte_et_post_recolte,جرد ورشة الصيانة,3,recolte_et_post_recolte
q_017066,recolte_et_post_recolte,ترتيب العدد والأدوات,3,recolte_et_post_recolte
q_017067,recolte_et_post_recolte,صندوق الإسعافات الأولية,3,recolte_et_post_recolte
q_017068,recolte_et_post_recolte,طفاية الحريق في الجرار,4,recolte_et_post_recolte
q_017069,recolte_et_post_recolte,تدريب السائقين على السلامة,4,recolte_et_post_recolte
q_017070,recolte_et_post_recolte,رخصة قيادة الجرار,3,recolte_et_post_recolte
q_017071,recolte_et_post_recolte,قواعد المرور للآلات الزراعية,4,recolte_et_post_recolte
q_017072,recolte_et_post_recolte,الإضاءة والعاكسات على المقطورة,4,recolte_et_post_recolte
q_017073,recolte_et_post_recolte,تأمين المقطورة بالسلاسل,3,recolte_et_post_recolte
q_017074,recolte_et_post_recolte,فحص الفرامل,2,recolte_et_post_recolte
q_017075,recolte_et_post_recolte,ضغط الإطارات المناسب,3,recolte_et_post_recolte
q_017076,recolte_et_post_recolte,السرعة الآمنة في الطرق الوعرة,5,recolte_et_post_recolte
q_017077,recolte_et_post_recolte,الانتباه لخطوط الكهرباء,3,recolte_et_post_recolte
q_017078,recolte_et_post_recolte,العمل في المنحدرات,3,recolte_et_post_recolte
q_017079,recolte_et_post_recolte,تجنب انقلاب الجرار,3,recolte_et_post_recolte
q_017080,recolte_et_post_recolte,حماية الأطفال في المزرعة,4,recolte_et_post_recolte
q_017081,recolte_et_post_recolte,منع دخول الغرباء,3,recolte_et_post_recolte
q_017082,recolte_et_post_recolte,سجل الزوار,2,recolte_et_post_recolte
q_017083,recolte_et_post_recolte,كاميرات المراقبة,2,recolte_et_post_recolte
q_017084,recolte_et_post_recolte,حراسة ليلية,2,recolte_et_post_recolte
q_017085,recolte_et_post_recolte,كلاب الحراسة المدربة,3,recolte_et_post_recolte
q_017086,recolte_et_post_recolte,الأسوار الشائكة,2,recolte_et_post_recolte
q_017087,recolte_et_post_recolte,البوابات الإلكترونية,2,recolte_et_post_recolte
q_017088,recolte_et_post_recolte,الإضاءة الليلية للمزرعة,3,recolte_et_post_recolte
q_017089,recolte_et_post_recolte,التنسيق مع الجيران أمنياً,4,recolte_et_post_recolte
q_017090,recolte_et_post_recolte,أرقام الطوارئ,2,recolte_et_post_recolte
q_017091,recolte_et_post_recolte,الدفاع المدني,2,recolte_et_post_recolte
q_017094,recolte_et_post_recolte,طبيب القرية,2,recolte_et_post_recolte
q_017095,recolte_et_post_recolte,المرشد الزراعي,2,recolte_et_post_recolte
q_017096,recolte_et_post_recolte,مكتب الزراعة,2,recolte_et_post_recolte
q_017097,recolte_et_post_recolte,الجمعية التعاونية,2,recolte_et_post_recolte
q_017098,recolte_et_post_recolte,سوق الجملة,2,recolte_et_post_recolte
q_017099,recolte_et_post_recolte,أسعار اليوم,2,recolte_et_post_recolte
q_017100,recolte_et_post_recolte,بورصة الخضار,2,recolte_et_post_recolte
q_017101,recolte_et_post_recolte,تجار التجزئة,2,recolte_et_post_recolte
q_017102,recolte_et_post_recolte,سلاسل السوبر ماركت,3,recolte_et_post_recolte
q_017103,recolte_et_post_recolte,التعاقد مع المطاعم,3,recolte_et_post_recolte
q_017104,recolte_et_post_recolte,التوريد للفنادق,2,recolte_et_post_recolte
q_017105,recolte_et_post_recolte,البيع للمصانع,2,recolte_et_post_recolte
q_017106,recolte_et_post_recolte,شركات التصدير,2,recolte_et_post_recolte
q_017107,recolte_et_post_recolte,الشحن الجوي للفواكه,3,recolte_et_post_recolte
q_017108,recolte_et_post_recolte,الشحن البحري في حاويات,4,recolte_et_post_recolte
q_017109,recolte_et_post_recolte,التخليص الجمركي,2,recolte_et_post_recolte
q_017110,recolte_et_post_recolte,شهادة المنشأ,2,recolte_et_post_recolte
q_017111,recolte_et_post_recolte,الفاتورة التجارية,2,recolte_et_post_recolte
q_017112,recolte_et_post_recolte,قوائم التعبئة,2,recolte_et_post_recolte
q_017113,recolte_et_post_recolte,بوليصة الشحن,2,recolte_et_post_recolte
q_017114,recolte_et_post_recolte,اعتماد بنكي,2,recolte_et_post_recolte
q_017115,recolte_et_post_recolte,تحويل الأموال,2,recolte_et_post_recolte
q_017116,recolte_et_post_recolte,مخاطر تغير العملة,3,recolte_et_post_recolte
q_017117,recolte_et_post_recolte,التأمين على الصادرات,3,recolte_et_post_recolte
q_017118,recolte_et_post_recolte,شروط البيع الدولية,3,recolte_et_post_recolte
q_017120,recolte_et_post_recolte,المواصفات القياسية الأوروبية,3,recolte_et_post_recolte
q_017121,recolte_et_post_recolte,معايير الجودة الأمريكية,3,recolte_et_post_recolte
q_017122,recolte_et_post_recolte,الحدود القصوى للمتبقيات,3,recolte_et_post_recolte
q_017123,recolte_et_post_recolte,شهادة الجلوبال جاب,3,recolte_et_post_recolte
q_017124,recolte_et_post_recolte,شهادة العضوي,2,recolte_et_post_recolte
q_017125,recolte_et_post_recolte,شهادة التجارة العادلة,3,recolte_et_post_recolte
q_017126,recolte_et_post_recolte,علامة الجودة الوطنية,3,recolte_et_post_recolte
q_017127,recolte_et_post_recolte,باركود المنتج,2,recolte_et_post_recolte
q_017128,recolte_et_post_recolte,تغليف المستهلك النهائي,3,recolte_et_post_recolte
q_017129,recolte_et_post_recolte,تصميم الملصق,2,recolte_et_post_recolte
q_017130,recolte_et_post_recolte,المعلومات الغذائية,2,recolte_et_post_recolte
q_017131,recolte_et_post_recolte,بلد المنشأ على العبوة,4,recolte_et_post_recolte
q_017132,recolte_et_post_recolte,الوزن الصافي والقائم,3,recolte_et_post_recolte
q_017133,recolte_et_post_recolte,تاريخ التعبئة,2,recolte_et_post_recolte
q_017134,recolte_et_post_recolte,كود التتبع,2,recolte_et_post_recolte
q_017135,recolte_et_post_recolte,الاستجابة لشكاوي العملاء,3,recolte_et_post_recolte
q_017136,recolte_et_post_recolte,سياسة استرجاع المنتج,3,recolte_et_post_recolte
q_017137,recolte_et_post_recolte,استبيان رضاء العملاء,3,recolte_et_post_recolte
q_017138,recolte_et_post_recolte,تحسين الجودة المستمر,3,recolte_et_post_recolte
q_017139,recolte_et_post_recolte,دراسة المنافسين,2,recolte_et_post_recolte
q_017140,recolte_et_post_recolte,تطوير منتجات جديدة,3,recolte_et_post_recolte
q_017141,recolte_et_post_recolte,أصناف مطلوبة في السوق,4,recolte_et_post_recolte
q_017142,recolte_et_post_recolte,تغليف مبتكر,2,recolte_et_post_recolte
q_017143,recolte_et_post_recolte,عبوات صديقة للبيئة,3,recolte_et_post_recolte
q_017144,recolte_et_post_recolte,تقليل استخدام البلاستيك,3,recolte_et_post_recolte
q_017145,recolte_et_post_recolte,الكرتون المعاد تدويره,3,recolte_et_post_recolte
q_017146,recolte_et_post_recolte,الأقفاص الخشبية,2,recolte_et_post_recolte
q_017147,recolte_et_post_recolte,الصناديق البلاستيكية المرتجعة,3,recolte_et_post_recolte
q_017148,recolte_et_post_recolte,غسل الصناديق البلاستيكية,3,recolte_et_post_recolte
q_017149,recolte_et_post_recolte,تعقيم الأقفاص,2,recolte_et_post_recolte
q_017150,recolte_et_post_recolte,إدارة فوارغ التعبئة,3,recolte_et_post_recolte
q_017151,recolte_et_post_recolte,حساب تكلفة التغليف,3,recolte_et_post_recolte
q_017152,recolte_et_post_recolte,تكلفة النقل للكيلو,3,recolte_et_post_recolte
q_017153,recolte_et_post_recolte,هامش الربح,2,recolte_et_post_recolte
q_017154,recolte_et_post_recolte,سعر التكلفة,2,recolte_et_post_recolte
q_017155,recolte_et_post_recolte,نقطة التعادل,2,recolte_et_post_recolte
q_017156,recolte_et_post_recolte,التدفق النقدي للمزرعة,3,recolte_et_post_recolte
q_017157,recolte_et_post_recolte,سداد القروض,2,recolte_et_post_recolte
q_017158,recolte_et_post_recolte,دفع أجور العمال,3,recolte_et_post_recolte
q_017159,recolte_et_post_recolte,مسيرات الرواتب,2,recolte_et_post_recolte
q_017160,recolte_et_post_recolte,الضمان الاجتماعي للعمال,3,recolte_et_post_recolte
q_017161,recolte_et_post_recolte,التأمين الصحي,2,recolte_et_post_recolte
q_017162,recolte_et_post_recolte,سكن العمال,2,recolte_et_post_recolte
q_017163,recolte_et_post_recolte,وجبات العمال,2,recolte_et_post_recolte
q_017164,recolte_et_post_recolte,مياه الشرب في الحقل,4,recolte_et_post_recolte
q_017165,recolte_et_post_recolte,دورات المياه في المزرعة,4,recolte_et_post_recolte
q_017166,recolte_et_post_recolte,مكان للصلاة والراحة,3,recolte_et_post_recolte
q_017167,recolte_et_post_recolte,احترام مواعيد العمل,3,recolte_et_post_recolte
q_017168,recolte_et_post_recolte,حوافز الإنتاج,2,recolte_et_post_recolte
q_017169,recolte_et_post_recolte,مكافآت موسم الحصاد,3,recolte_et_post_recolte
q_017170,recolte_et_post_recolte,تدريب العمال الجدد,3,recolte_et_post_recolte
q_017171,recolte_et_post_recolte,تطوير مهارات العمال,3,recolte_et_post_recolte
q_017172,recolte_et_post_recolte,العمل الجماعي,2,recolte_et_post_recolte
q_017173,recolte_et_post_recolte,روح الفريق,2,recolte_et_post_recolte
q_017174,recolte_et_post_recolte,القيادة في المزرعة,3,recolte_et_post_recolte
q_017175,recolte_et_post_recolte,توزيع المهام اليومية,3,recolte_et_post_recolte
q_017176,recolte_et_post_recolte,مراقبة الأداء,2,recolte_et_post_recolte
q_017177,recolte_et_post_recolte,تقييم الإنتاجية,2,recolte_et_post_recolte
q_017178,recolte_et_post_recolte,حل النزاعات بين العمال,4,recolte_et_post_recolte
q_017179,recolte_et_post_recolte,التعامل مع المشاكل اليومية,4,recolte_et_post_recolte
q_017180,recolte_et_post_recolte,اتخاذ القرارات السريعة,3,recolte_et_post_recolte
q_017181,recolte_et_post_recolte,المرونة في العمل,3,recolte_et_post_recolte
q_017182,recolte_et_post_recolte,التكيف مع الظروف الجوية,4,recolte_et_post_recolte
q_017183,recolte_et_post_recolte,الخطة البديلة,2,recolte_et_post_recolte
q_017184,recolte_et_post_recolte,إدارة الأزمات,2,recolte_et_post_recolte
q_017185,recolte_et_post_recolte,الاستعداد للكوارث,2,recolte_et_post_recolte
q_017186,recolte_et_post_recolte,تأمين الحريق,2,recolte_et_post_recolte
q_017187,recolte_et_post_recolte,تأمين السرقة,2,recolte_et_post_recolte
q_017188,recolte_et_post_recolte,تأمين إصابات العمل,3,recolte_et_post_recolte
q_017189,recolte_et_post_recolte,التأمين ضد البرد والصقيع,4,recolte_et_post_recolte
q_017190,recolte_et_post_recolte,تعويضات المزارعين,2,recolte_et_post_recolte
q_017191,recolte_et_post_recolte,دور النقابات الزراعية,3,recolte_et_post_recolte
q_017192,recolte_et_post_recolte,المطالبة بحقوق المزارع,3,recolte_et_post_recolte
q_017193,recolte_et_post_recolte,المشاركة في صنع القرار الزراعي,5,recolte_et_post_recolte
q_017194,recolte_et_post_recolte,حضور الاجتماعات الزراعية,3,recolte_et_post_recolte
q_017195,recolte_et_post_recolte,الاطلاع على القوانين الجديدة,4,recolte_et_post_recolte
q_017196,recolte_et_post_recolte,الضرائب الزراعية,2,recolte_et_post_recolte
q_017197,recolte_et_post_recolte,الإعفاءات الضريبية,2,recolte_et_post_recolte
q_017198,recolte_et_post_recolte,دعم المحروقات,2,recolte_et_post_recolte
q_017199,recolte_et_post_recolte,دعم الأعلاف,2,recolte_et_post_recolte
q_017200,recolte_et_post_recolte,دعم الأسمدة,2,recolte_et_post_recolte
q_017201,recolte_et_post_recolte,قروض ميسرة,2,recolte_et_post_recolte
q_017202,recolte_et_post_recolte,فترة سماح للسداد,3,recolte_et_post_recolte
q_017203,recolte_et_post_recolte,جدولة الديون,2,recolte_et_post_recolte
q_017204,recolte_et_post_recolte,الاستدامة المالية,2,recolte_et_post_recolte
q_017205,recolte_et_post_recolte,الاستثمار في الأرض,3,recolte_et_post_recolte
q_017206,recolte_et_post_recolte,شراء أراضي جديدة,3,recolte_et_post_recolte
q_017207,recolte_et_post_recolte,استصلاح الأراضي,2,recolte_et_post_recolte
q_017208,recolte_et_post_recolte,تسوية الأرض بالليزر,3,recolte_et_post_recolte
q_017209,recolte_et_post_recolte,بناء مخازن جديدة,3,recolte_et_post_recolte
q_017210,recolte_et_post_recolte,شراء شاحنة نقل,3,recolte_et_post_recolte
q_017211,recolte_et_post_recolte,تحديث شبكة الري,3,recolte_et_post_recolte
q_017212,recolte_et_post_recolte,شراء جرار جديد,3,recolte_et_post_recolte
q_017213,recolte_et_post_recolte,إدخال التكنولوجيا,2,recolte_et_post_recolte
q_017214,recolte_et_post_recolte,الطاقة الشمسية للري,3,recolte_et_post_recolte
q_017215,recolte_et_post_recolte,توفير فاتورة الكهرباء,3,recolte_et_post_recolte
q_017216,recolte_et_post_recolte,صيانة الألواح الشمسية,3,recolte_et_post_recolte
q_017217,recolte_et_post_recolte,تنظيف الألواح من الغبار,4,recolte_et_post_recolte
q_017218,recolte_et_post_recolte,عمر البطاريات الشمسية,3,recolte_et_post_recolte
q_017219,recolte_et_post_recolte,انفرتر الطاقة الشمسية,3,recolte_et_post_recolte
q_017220,recolte_et_post_recolte,منظم الشحن,2,recolte_et_post_recolte
q_017221,recolte_et_post_recolte,حماية المنظومة من السرقة,4,recolte_et_post_recolte
q_017222,recolte_et_post_recolte,تسييج محطة الطاقة,3,recolte_et_post_recolte
q_017223,recolte_et_post_recolte,التوسع في الزراعة المحمية,4,recolte_et_post_recolte
q_017224,recolte_et_post_recolte,بناء صوبات جديدة,3,recolte_et_post_recolte
q_017225,recolte_et_post_recolte,تغيير بلاستيك الصوبات,3,recolte_et_post_recolte
q_017226,recolte_et_post_recolte,شبك الظل,2,recolte_et_post_recolte
q_017227,recolte_et_post_recolte,مراوح التهوية,2,recolte_et_post_recolte
q_017228,recolte_et_post_recolte,خلايا التبريد الكرتونية,3,recolte_et_post_recolte
q_017229,recolte_et_post_recolte,صيانة خلايا التبريد,3,recolte_et_post_recolte
q_017230,recolte_et_post_recolte,معالجة مياه التبريد,3,recolte_et_post_recolte
q_017231,recolte_et_post_recolte,نظام التسميد بالري,3,recolte_et_post_recolte
q_017233,recolte_et_post_recolte,حاقن السماد,2,recolte_et_post_recolte
q_017234,recolte_et_post_recolte,قياس الملوحة والحموضة,3,recolte_et_post_recolte
q_017235,recolte_et_post_recolte,ضبط محلول الري,3,recolte_et_post_recolte
q_017236,recolte_et_post_recolte,غسل الشبكة من الأملاح,4,recolte_et_post_recolte
q_017237,recolte_et_post_recolte,الأحماض لتسليك النقاطات,3,recolte_et_post_recolte
q_017238,recolte_et_post_recolte,بيروكسيد الهيدروجين للجذور,3,recolte_et_post_recolte
q_017239,recolte_et_post_recolte,منشطات الجذور,2,recolte_et_post_recolte
q_017240,recolte_et_post_recolte,الأحماض الأمينية,2,recolte_et_post_recolte
q_017241,recolte_et_post_recolte,الطحالب البحرية,2,recolte_et_post_recolte
q_017242,recolte_et_post_recolte,الهيوميك أسيد,2,recolte_et_post_recolte
q_017243,recolte_et_post_recolte,الفولفيك أسيد,2,recolte_et_post_recolte
q_017244,recolte_et_post_recolte,عناصر صغرى,2,recolte_et_post_recolte
q_017245,recolte_et_post_recolte,الحديد المخلبي,2,recolte_et_post_recolte
q_017246,recolte_et_post_recolte,الزنك والمنجنيز,2,recolte_et_post_recolte
q_017247,recolte_et_post_recolte,نقص البورون,2,recolte_et_post_recolte
q_017248,recolte_et_post_recolte,تشوه الثمار,2,recolte_et_post_recolte
q_017249,recolte_et_post_recolte,عفن الطرف الزهري,3,recolte_et_post_recolte
q_017250,recolte_et_post_recolte,نقص الكالسيوم,2,recolte_et_post_recolte
q_017251,recolte_et_post_recolte,الرش الورقي,2,recolte_et_post_recolte
q_017252,recolte_et_post_recolte,مواد ناشرة لاصقة,3,recolte_et_post_recolte
q_017253,recolte_et_post_recolte,توقيت الرش,2,recolte_et_post_recolte
q_017254,recolte_et_post_recolte,عدم الرش في الحرارة,4,recolte_et_post_recolte
q_017255,recolte_et_post_recolte,عدم الرش قبل الحصاد,4,recolte_et_post_recolte
q_017256,recolte_et_post_recolte,فترة التحريم,2,recolte_et_post_recolte
q_017257,recolte_et_post_recolte,قراءة ملصق المبيد,3,recolte_et_post_recolte
q_017258,recolte_et_post_recolte,الجرعة المناسبة,2,recolte_et_post_recolte
q_017259,recolte_et_post_recolte,خلط المبيدات,2,recolte_et_post_recolte
q_017260,recolte_et_post_recolte,توافق المبيدات,2,recolte_et_post_recolte
q_017261,recolte_et_post_recolte,تنظيف الرشاشة,2,recolte_et_post_recolte
q_017262,recolte_et_post_recolte,التخلص من ماء الغسيل,4,recolte_et_post_recolte
q_017263,recolte_et_post_recolte,تخزين الرشاشة الظهرية,3,recolte_et_post_recolte
q_017264,recolte_et_post_recolte,صيانة موتور الرش,3,recolte_et_post_recolte
q_017265,recolte_et_post_recolte,الضغط المناسب للرش,3,recolte_et_post_recolte
q_017266,recolte_et_post_recolte,حجم قطرات الرش,3,recolte_et_post_recolte
q_017267,recolte_et_post_recolte,التغطية الكاملة للنبات,3,recolte_et_post_recolte
q_017268,recolte_et_post_recolte,مقاومة الآفات للمبيدات,3,recolte_et_post_recolte
q_017269,recolte_et_post_recolte,تكرار نفس المبيد,3,recolte_et_post_recolte
q_017270,recolte_et_post_recolte,تبادل المجاميع الكيميائية,3,recolte_et_post_recolte
q_017271,recolte_et_post_recolte,المبيدات الجهازية,2,recolte_et_post_recolte
q_017272,recolte_et_post_recolte,المبيدات بالملامسة,2,recolte_et_post_recolte
q_017273,recolte_et_post_recolte,الزيوت المعدنية,2,recolte_et_post_recolte
q_017274,recolte_et_post_recolte,الصابون البوتاسي,2,recolte_et_post_recolte
q_017275,recolte_et_post_recolte,المبيدات العضوية,2,recolte_et_post_recolte
q_017276,recolte_et_post_recolte,مستخلص النيم,2,recolte_et_post_recolte
q_017277,recolte_et_post_recolte,مستخلص الثوم والفلفل,3,recolte_et_post_recolte
q_017278,recolte_et_post_recolte,مصائد الحشرات,2,recolte_et_post_recolte
q_017279,recolte_et_post_recolte,الفرمونات الجنسية,2,recolte_et_post_recolte
q_017280,recolte_et_post_recolte,التشويش الجنسي,2,recolte_et_post_recolte
q_017281,recolte_et_post_recolte,المصائد الصفراء,2,recolte_et_post_recolte
q_017282,recolte_et_post_recolte,المصائد الزرقاء,2,recolte_et_post_recolte
q_017283,recolte_et_post_recolte,عد الحشرات,2,recolte_et_post_recolte
q_017284,recolte_et_post_recolte,تحديد موعد المكافحة,3,recolte_et_post_recolte
q_017285,recolte_et_post_recolte,استشارة المهندس,2,recolte_et_post_recolte
q_017286,recolte_et_post_recolte,تشخيص المرض,2,recolte_et_post_recolte
q_017287,recolte_et_post_recolte,إرسال عينات للمعمل,3,recolte_et_post_recolte
q_017288,recolte_et_post_recolte,تحليل الأوراق,2,recolte_et_post_recolte
q_017289,recolte_et_post_recolte,تحليل المياه,2,recolte_et_post_recolte
q_017290,recolte_et_post_recolte,جودة مياه الري,3,recolte_et_post_recolte
q_017291,recolte_et_post_recolte,نسبة الصوديوم والكلور,3,recolte_et_post_recolte
q_017292,recolte_et_post_recolte,عسر الماء,2,recolte_et_post_recolte
q_017293,recolte_et_post_recolte,بيكربونات المياه,2,recolte_et_post_recolte
q_017294,recolte_et_post_recolte,معالجة المياه المغناطيسية,3,recolte_et_post_recolte
q_017295,recolte_et_post_recolte,تحلية المياه,2,recolte_et_post_recolte
q_017296,recolte_et_post_recolte,محطات التناضح العكسي,3,recolte_et_post_recolte
q_017297,recolte_et_post_recolte,التخلص من المياه العادمة,4,recolte_et_post_recolte
q_017298,recolte_et_post_recolte,الأثر البيئي للزراعة,3,recolte_et_post_recolte
q_017299,recolte_et_post_recolte,الحفاظ على الموارد الطبيعية,4,recolte_et_post_recolte
q_017300,recolte_et_post_recolte,حماية التربة من التعرية,4,recolte_et_post_recolte
q_017301,recolte_et_post_recolte,مصدات السيول,2,recolte_et_post_recolte
q_017302,recolte_et_post_recolte,زراعة الكنتور,2,recolte_et_post_recolte
q_017303,recolte_et_post_recolte,المصاطب الزراعية,2,recolte_et_post_recolte
q_017304,recolte_et_post_recolte,تجميع مياه الأمطار,3,recolte_et_post_recolte
q_017305,recolte_et_post_recolte,الحصاد المائي,2,recolte_et_post_recolte
q_017306,recolte_et_post_recolte,السدود الترابية,2,recolte_et_post_recolte
q_017307,recolte_et_post_recolte,حفائر المياه,2,recolte_et_post_recolte
q_017308,recolte_et_post_recolte,الآبار السطحية,2,recolte_et_post_recolte
q_017309,recolte_et_post_recolte,الآبار الارتوازية,2,recolte_et_post_recolte
q_017310,recolte_et_post_recolte,انخفاض مستوى الماء الأرضي,4,recolte_et_post_recolte
q_017311,recolte_et_post_recolte,جفاف الآبار,2,recolte_et_post_recolte
q_017312,recolte_et_post_recolte,ترشيد الاستهلاك,2,recolte_et_post_recolte
q_017313,recolte_et_post_recolte,توعية المجتمع,2,recolte_et_post_recolte
q_017314,recolte_et_post_recolte,أهمية الزراعة,2,recolte_et_post_recolte
q_017315,recolte_et_post_recolte,الأمن الغذائي الوطني,3,recolte_et_post_recolte
q_017316,recolte_et_post_recolte,متى نبدأ حصاد القمح؟,4,recolte_et_post_recolte
q_017317,recolte_et_post_recolte,كيف أعرف أن سنابل القمح ناضجة للحصاد؟,7,recolte_et_post_recolte
q_017318,recolte_et_post_recolte,هل أؤخر حصاد القمح إذا كان الجو رطب؟,8,recolte_et_post_recolte
q_017319,recolte_et_post_recolte,ما أفضل وقت في اليوم لحصاد القمح؟,7,recolte_et_post_recolte
q_017320,recolte_et_post_recolte,كيف أقلل فاقد الحبوب أثناء الحصاد؟,6,recolte_et_post_recolte
q_017321,recolte_et_post_recolte,هل الحصادة أفضل من الحصاد اليدوي عندي؟,7,recolte_et_post_recolte
q_017322,recolte_et_post_recolte,كيف أضبط الحصادة لتقليل تكسير الحبوب؟,6,recolte_et_post_recolte
q_017323,recolte_et_post_recolte,ماذا أفعل إذا تساقطت الحبوب قبل الحصاد؟,7,recolte_et_post_recolte
q_017324,recolte_et_post_recolte,كم نسبة الرطوبة المناسبة لحصاد القمح؟,6,recolte_et_post_recolte
q_017325,recolte_et_post_recolte,كيف أقيس رطوبة الحبوب في المزرعة؟,6,recolte_et_post_recolte
q_017326,recolte_et_post_recolte,متى أحصد الشعير بالضبط؟,4,recolte_et_post_recolte
q_017327,recolte_et_post_recolte,ما علامة نضج الشعير للحصاد؟,5,recolte_et_post_recolte
q_017328,recolte_et_post_recolte,هل يمكن أن يتلف الشعير إذا تأخر الحصاد؟,8,recolte_et_post_recolte
q_017329,recolte_et_post_recolte,متى أحصد الذرة الجافة؟,4,recolte_et_post_recolte
q_017330,recolte_et_post_recolte,ومتى أحصد الذرة الخضراء للأكل؟,5,recolte_et_post_recolte
q_017331,recolte_et_post_recolte,كيف أعرف أن كيزان الذرة وصلت للنضج؟,7,recolte_et_post_recolte
q_017332,recolte_et_post_recolte,كيف أجفف الذرة بعد الحصاد بسرعة؟,6,recolte_et_post_recolte
q_017333,recolte_et_post_recolte,ما أفضل طريقة لتقشير الذرة بدون كسر الحبوب؟,8,recolte_et_post_recolte
q_017334,recolte_et_post_recolte,كيف أخزن الذرة حتى لا تصيبها السوسة؟,7,recolte_et_post_recolte
q_017335,recolte_et_post_recolte,متى أحصد الأرز إذا كان مزروع عندي؟,7,recolte_et_post_recolte
q_017336,recolte_et_post_recolte,ما أفضل طريقة لتجفيف الأرز بعد الحصاد؟,7,recolte_et_post_recolte
q_017337,recolte_et_post_recolte,كيف أفرز الحبوب الممتلئة من الفارغة؟,6,recolte_et_post_recolte
q_017338,recolte_et_post_recolte,كيف أنظف الحبوب من الشوائب بعد الدراس؟,7,recolte_et_post_recolte
q_017339,recolte_et_post_recolte,ما الطريقة الصحيحة للدراس بدون خسارة؟,6,recolte_et_post_recolte
q_017340,recolte_et_post_recolte,هل أنشر الحبوب على الأرض أم على مشمع؟,8,recolte_et_post_recolte
q_017341,recolte_et_post_recolte,كم يوم أترك الحبوب في الشمس للتجفيف؟,7,recolte_et_post_recolte
q_017342,recolte_et_post_recolte,ماذا أفعل إذا جاء مطر وقت التجفيف؟,7,recolte_et_post_recolte
q_017343,recolte_et_post_recolte,كيف أحمي الحبوب من الطيور أثناء التجفيف؟,7,recolte_et_post_recolte
q_017344,recolte_et_post_recolte,كيف أحمي الحبوب من الفئران بعد الحصاد؟,7,recolte_et_post_recolte
q_017345,recolte_et_post_recolte,ما أفضل أكياس لتخزين الحبوب؟,5,recolte_et_post_recolte
q_017346,recolte_et_post_recolte,هل التخزين في شوال بلاستيك ينفع للحبوب؟,7,recolte_et_post_recolte
q_017347,recolte_et_post_recolte,ما الرطوبة المناسبة لتخزين القمح بأمان؟,6,recolte_et_post_recolte
q_017348,recolte_et_post_recolte,كيف أمنع العفن في مخزن الحبوب؟,6,recolte_et_post_recolte
q_017349,recolte_et_post_recolte,هل التهوية مهمة داخل المخزن؟,5,recolte_et_post_recolte
q_017350,recolte_et_post_recolte,كيف أرص الأكياس في المخزن بدون مشاكل؟,7,recolte_et_post_recolte
q_017351,recolte_et_post_recolte,ما علامات فساد الحبوب في التخزين؟,6,recolte_et_post_recolte
q_017352,recolte_et_post_recolte,ماذا أفعل إذا ظهرت رائحة عفن في الحبوب؟,8,recolte_et_post_recolte
q_017353,recolte_et_post_recolte,كيف أتعامل مع سوسة الحبوب بعد التخزين؟,7,recolte_et_post_recolte
q_017354,recolte_et_post_recolte,هل يمكن تبخير المخزن وما الاحتياطات؟,6,recolte_et_post_recolte
q_017355,recolte_et_post_recolte,كيف أنظف المخزن قبل إدخال المحصول الجديد؟,7,recolte_et_post_recolte
q_017356,recolte_et_post_recolte,متى أحصد البطاطس؟,3,recolte_et_post_recolte
q_017357,recolte_et_post_recolte,كيف أعرف أن البطاطس جاهزة للقلع؟,6,recolte_et_post_recolte
q_017358,recolte_et_post_recolte,هل أسقي قبل حصاد البطاطس أم أوقف السقي؟,8,recolte_et_post_recolte
q_017359,recolte_et_post_recolte,كم يوم أوقف الري قبل حصاد البطاطس؟,7,recolte_et_post_recolte
q_017360,recolte_et_post_recolte,كيف أقلع البطاطس بدون جروح؟,5,recolte_et_post_recolte
